Bréguet Br 900 Louisette,8,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Beechcraft Twin Bonanza,994,300000,0.29,""
Fairchild Super 71,4,300000,0.0,300000
Dewoitine D.500,381,300000,0.11,""
Gerhardt Cycleplane,1,300000,0.0,300000
Heinkel HD 55,40,300000,0.01,300000
Canadian Vickers Vanessa,1,300000,0.0,""
Sopwith Bee,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Engineering Division TW-1,2,300000,0.0,300000
Larsen Special II,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Fokker F.II,23,300000,0.0,300000
Airdrome Dream Fantasy Twin,4,4995,0.0,"[[US$]]4,995 (kit less engine and instruments, 2011)"
Saunders Valkyrie,1,300000,0.0,300000
Lioré et Olivier LeO 12,4,300000,0.0,300000
Piper PA-38 Tomahawk,2484,300000,0.74,""
Spijker V.1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Air Creation GT,2000,300000,0.6,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Avian Gyroplane,6,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Stern ST 87 Vega,2,400,0.0,"[[US$]]400.00 (plans only, 1998)"
Hatz CB-1,150,300000,0.04,300000
Keystone Pathfinder,2,300000,0.0,300000
Pegasus Quantum,600,30000,0.01,"[[US$]]30,000 (2000 price, Quantum SuperSport)"
Cox-Klemin XS,12,300000,0.0,300000
Dassault Falcon 900,260,300000,0.07,""
B-class blimp,20,300000,0.0,300000
Rawdon T-1,36,300000,0.01,300000
Rolladen-Schneider LSD Ornith,1,300000,0.0,300000
General-Western P-2 Meteor,6,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Ilyushin Il-78,53,300000,0.01,""
Breezer Breezer,120,300000,0.03,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Potez XVIII,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Cessna 177 Cardinal,4295,27250,0.11,"[[USD]]$27,250 (new aircraft in 1976)<ref name=""Christy""/>"
Škoda-Kauba Sk 257,9,300000,0.0,300000
Bristol Boxkite,78,1000,0.0,"£1,000 with engine"
Beechcraft King Air,3100,300000,0.93,300000
CANT 10,18,300000,0.0,300000
Douglas DC-6,704,300000,0.21,""
Stinson L-5 Sentinel,3896,300000,1.16,""
Blue Yonder Twin Engine EZ Flyer,1,300000,0.0,300000
Boeing 757,1050,80000000,84.0,757-200: US$65&nbsp;million (2002) <br>757-300: US$80&nbsp;million (2002)
Beardmore W.B.1,1,300000,0.0,300000
Fleet 50,5,300000,0.0,300000
CANSA C.6,2,300000,0.0,300000
Lloyd C.V,144,300000,0.04,300000
Savoia-Marchetti S.72,7,300000,0.0,300000
Dornier Do 18,170,300000,0.05,""
Yakovlev AIR-3,3,300000,0.0,300000
Morane-Saulnier MS.315,356,300000,0.1,300000
Boeing C-17 Globemaster III,250,218000000,54.5,"US$218 million ([[flyaway cost]] for FY2007)<ref>[http://www.saffm.hq.af.mil/shared/media/document/AFD-080204-081.pdf ""FY 2009 Budget Estimates"", p. 2-1.] ''US Air Force'', February 2008.</ref>"
Yakovlev UT-1,1241,300000,0.37,300000
KAI T-50 Golden Eagle,82,30000000,2.46,"T-50: US$21 million (2008)<ref name=Def_News>[http://www.defensenews.com/story.php?i=3693392 ""S. Korea To Tout T-50 Trainer to Singapore""]. ''Defense News'', 26 August 2008.</ref> <br>TA-50: US$25 million (2011)<ref name=avw/> <br>FA-50: US$30 million (2012)<ref name=fgfa-50>[http://www.flightglobal.com/news/articles/seoul-places-600m-order-for-20-fa-50s-366500/ Seoul places $600m order for 20 FA-50s]</ref>"
Lohner E,40,300000,0.01,300000
Mitsubishi 1MF9,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Abrams P-1 Explorer,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Agusta A129 Mangusta,60,22000000,1.32,US$22 million (International version){{fact|date=August 2013}}
Sopwith Buffalo,2,300000,0.0,300000
Short SC.1,2,300000,0.0,""
Fairchild 24,2232,300000,0.66,""
PZL-130 Orlik,50,300000,0.01,300000
Gotha Go 149,2,300000,0.0,300000
Zeppelin-Lindau Rs.I,1,300000,0.0,300000
Martin MO,36,300000,0.01,300000
Laird Super Solution,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Nicholas-Beazley NB-8G,57,300000,0.01,300000
Vickers Wellesley,177,300000,0.05,""
Kress Drachenflieger,1,300000,0.0,300000
Sikorsky S-61,119,300000,0.03,""
Saunders A.10,1,300000,0.0,300000
Macchi M.19,1,300000,0.0,300000
F L S Z Der Kricket DK-1,7,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sud-Ouest Triton,5,300000,0.0,300000
Morane-Saulnier BB,94,300000,0.02,300000
Fletcher FD-25,13,300000,0.0,300000
Boeing CH-47 Chinook,1200,38550000,46.26,"US$38.55 million (CH-47F, FY13)<ref>{{cite web |url=http://www.dod.gov/pubs/foi/logistics_material_readiness/acq_bud_fin/SARs/DEC%202011%20SAR/CH-47F%20-%20SAR%20-%2031%20DEC%202011.pdf |format=PDF |page=13 |title=CH-47F Selected Acquisition Report RCS: DD-A&T(Q&A)823-278 |date=31 December 2011 |publisher=US Department of Defense |accessdate=}}</ref>"
Quickie Free Enterprise,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Anderson Greenwood AG-14,6,300000,0.0,300000
Gerner G II R,54,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Chyeranovskii BICh-14,1,300000,0.0,300000
Parks P-1,45,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Gloster Goring,1,300000,0.0,300000
Bolkhovitinov DB-A,14,300000,0.0,300000
Avro Canada CF-105 Arrow,5,5000000,0.02,"[[Canadian dollar|C$]]3.5–5 million <br /> $28-$50 Million in 2014 Dollars <ref>http://www.bankofcanada.ca/rates/related/inflation-calculator/ </ref> <ref name = 'campagna111'>Campagna 1998, p.&nbsp;111.</ref>"
Piccard Eureka,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Let-Mont Piper UL,25,18000,0.0,"[[US$]]18,000 (finished aircraft, 1998)"
Tupolev ANT-9,100,300000,0.03,300000
Blériot-SPAD S.33,41,300000,0.01,300000
LTV A-7 Corsair II,1569,2860000,4.48,{{US$|link=yes}}2.86&nbsp;million
Bristol F.2 Fighter,5329,1350,0.0,"£1,350 (1918)<ref>Minus engine, instruments or guns</ref>"
Yakovlev AIR-6,128,300000,0.03,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
CASA C-101,166,300000,0.04,""
American Airmotive NA-75,200,300000,0.06,300000
Pomilio BVL-12,6,300000,0.0,300000
Avia BH-19,2,300000,0.0,300000
Bell YAH-63,3,300000,0.0,""
Potez 15,687,300000,0.2,""
Phantom X1,1700,14995,0.02,"[[United States dollar|US$]]14,995 (2010)<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Wallis WA-120,1,300000,0.0,300000
Thomas-Morse MB-6,3,48000,0.0,"$48,000<ref name=""Angel""/>"
IAR 823,80,300000,0.02,300000
Dyott monoplane,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sukhoi Su-8,2,300000,0.0,""
Piper Aerostar,1010,300000,0.3,300000
Starck AS-57,10,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Nieuport-Delage NiD 48,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Wittman Tailwind,350,2285,0.0,approximately $2285 to build in 1971<ref>{{cite journal|magazine=Air Trails|date=Winter 1971|title=The true cost of building your own plane|author=Leo J. Kohn|page=63}}</ref>
Akaflieg Darmstadt D-36 Circe,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Boeing P-29,4,300000,0.0,""
AEA White Wing,1,300000,0.0,""
SIAI S.19,1,300000,0.0,300000
Chyeranovskii BICh-7,1,300000,0.0,300000
Aviamilano A2,5,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Chyeranovskii BICh-18,1,300000,0.0,300000
Gotha G.VII,20,300000,0.0,300000
Breguet 1100,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Royal Aircraft Factory N.E.1,6,300000,0.0,300000
Leduc 0.10,3,300000,0.0,300000
Toyo T-T.10,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Savoia-Marchetti S.71,7,300000,0.0,300000
Nakajima D3N,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Tupolev TB-1,218,300000,0.06,300000
Sikorsky S-60,1,300000,0.0,""
Timm Collegiate,6,300000,0.0,300000
Lioré et Olivier LeO H-47,6,300000,0.0,300000
Airdrome Fokker D-VII,5,8995,0.0,"[[US$]]8,995 (kit less engine and instruments, 2011)"
Polyt V,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Martin Maryland,450,300000,0.13,""
Zeppelin-Staaken R.VII,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
ANF Les Mureaux 160T,1,300000,0.0,300000
Renard R.30,1,300000,0.0,300000
Mitsubishi 3MT5,11,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Royal Aircraft Factory B.E.8,70,300000,0.02,300000
Curtiss R2C,3,300000,0.0,300000
Airco DH.9C,19,300000,0.0,300000
NVI F.K.29,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Caproni Ca.331,3,300000,0.0,300000
Morane-Saulnier MoS-121,1,300000,0.0,300000
Svenska Aero Jaktfalken,19,300000,0.0,""
ProFe D-8 Moby Dick,118,23300,0.0,"[[US$]]8,395 (Straton D-8 kit 1998)<br />[[US$]]23,300 (D-8 Moby Dick kit 1998)"
Akaflieg München Mü11 Papagei,1,300000,0.0,300000
Latécoère 8,1,300000,0.0,300000
Caproni A.P.1,54,300000,0.01,300000
Makhonine Mak-10,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bernard SIMB AB 14,1,300000,0.0,300000
Waco N series,20,300000,0.0,300000
Koolhoven F.K.30,1,300000,0.0,300000
FBA 19,10,300000,0.0,300000
Ikarus ŠM,42,300000,0.01,300000
Short Gurnard,2,300000,0.0,300000
Lockheed F-117 Nighthawk,64,111200000,7.11,"[[United States dollar|US$]]42.6&nbsp;million ([[flyaway cost]]) <br/>US$111.2&nbsp;million (average cost)<ref name=""HAVE BLUE and the F-117A""/>"
Saunders A.14,1,300000,0.0,300000
CANT Z.1010,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Porterfield Collegiate,476,300000,0.14,300000
Hubbard Monoplane,1,300000,0.0,""
LVG C.II,300,300000,0.09,300000
Avia BH-7,2,300000,0.0,300000
Schweizer SGU 1-2,1,300000,0.0,300000
Huff-Daland LB-1,10,300000,0.0,300000
All American Ensign,4,300000,0.0,300000
Rockwell B-1 Lancer,1,283100000,0.28,[[United States dollar|US$]]283.1 million in 1998 (B-1B)<ref name= 'Skaarup p.17'>{{harvnb |Skaarup |2002|p=17}}.</ref>
Douglas YOA-5,1,300000,0.0,""
Sikorsky Ilya Muromets,85,300000,0.02,300000
LFG Roland D.IX,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Cranwell CLA.4,3,300000,0.0,300000
Piper PA-14 Family Cruiser,238,300000,0.07,300000
Wassmer Squale,85,300000,0.02,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bernard 18,2,300000,0.0,300000
Curtiss XF13C,3,300000,0.0,300000
Avro 548,38,300000,0.01,300000
Albatros L 76,6,300000,0.0,300000
Focke-Wulf Fw 159,3,300000,0.0,300000
Waco 9,270,300000,0.08,300000
Lloyd C.II,100,300000,0.03,300000
Wassmer Javelot,120,300000,0.03,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Caudron R.6,750,300000,0.22,300000
Hawker Siddeley P.1127,6,300000,0.0,300000
Diamond HK36 Super Dimona,900,300000,0.27,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Short SB.1,1,300000,0.0,""
Sud-Est SE-3101,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Auster Atlantic,1,300000,0.0,300000
Prudden-Whitehead monoplane,2,300000,0.0,300000
MSrE M-19,1,300000,0.0,300000
Maeda Ku-1,100,300000,0.03,300000
Standard J,1600,6000,0.0,"$6,000"
de Havilland DH.72,1,300000,0.0,300000
Armstrong Whitworth Whitley,1814,300000,0.54,""
Consolidated P2Y,78,300000,0.02,300000
Martin NBS-1,130,23485,0.0,"US$23,485 (1920)"
Vickers Valetta,263,300000,0.07,""
Luscombe 10,1,300000,0.0,300000
Sukhoi Su-24,1400,25000000,35.0,"[[United States dollar|US$]]24–25&nbsp;million in 1997<ref>[http://www.aeronautics.ru/nws002/military_aircraft_prices.htm ""Military aircraft prices.""] ''aeronautics.ru.'' Retrieved: 5 March 2011.</ref>"
Potez 35,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bede BD-8,1,300000,0.0,300000
Kyushu K11W,798,300000,0.23,300000
SAI KZ II,45,300000,0.01,300000
Sikorsky S-69,2,300000,0.0,""
Ehroflug Coach II S,15,36000,0.0,"[[Euro|€]]36,000 (assembled, 2011)"
Bölkow Bo 207,92,13700,0.0,"$13,700 in 1962 <ref>{{cite journal|magazine=Flying Magazine|date=May 1962|page=3}}</ref>"
Fairey Fantôme,4,300000,0.0,300000
Aero A.304,19,300000,0.0,300000
Boeing YC-14,2,300000,0.0,""
Comp Air 6,66,300000,0.01,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Cody V biplane,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Daimler D.I,6,300000,0.0,300000
Bristol Babe,3,300000,0.0,300000
Learjet 60,400,300000,0.12,300000
Macchi M.C.100,3,300000,0.0,300000
Blériot XXIII,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Mooney M10 Cadet,59,11310,0.0,"$11,310<ref name=""mevents-chrono""/>"
Camair Twin Navion,33,300000,0.0,300000
Burgess Model I,1,300000,0.0,300000
Douglas M-1,57,300000,0.01,300000
N-class blimp,5,300000,0.0,300000
CANT Z.1012,5,300000,0.0,300000
Putilov Stal-2,111,300000,0.03,300000
SAB-SEMA 10,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Blériot 111,2,300000,0.0,300000
Hendy Hobo,1,300000,0.0,300000
SNCAC Chardonneret,2,300000,0.0,300000
Rearwin Speedster,14,300000,0.0,300000
Partenavia Aeroscooter,1,300000,0.0,300000
De Bruyne Snark,1,300000,0.0,300000
Bell XP-77,2,300000,0.0,""
Levasseur PL.8,2,300000,0.0,300000
SNCAC NC 211,2,300000,0.0,300000
Kellner-Béchereau EC.4,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Potez 29,146,300000,0.04,300000
Norman Aviation Nordic 8 Mini Explorer,4,34500,0.0,"[[C$]]34,500 (less engine, 2012)"
Cessna GC-1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Percival Prentice,370,300000,0.11,""
Canadian Vickers Velos,1,300000,0.0,300000
Cody Circuit of Britain biplane,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Ilyushin Il-114,20,300000,0.0,300000
Akaflieg München Mü26,1,300000,0.0,300000
Hawker Siddeley Harrier,278,300000,0.08,""
Latham 47,16,300000,0.0,300000
Rolladen-Schneider LS9,10,300000,0.0,300000
Summit 2,250,12950,0.0,"[[US$]]12,950 (2005)"
Bakeng Deuce,112,300000,0.03,300000
ANBO II,1,300000,0.0,300000
Blackburn White Falcon,1,300000,0.0,300000
Fokker D.IX,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Lockheed C-141 Starlifter,285,300000,0.08,""
 PIK-11,4,300000,0.0,300000
SNCASO SO.8000 Narval,2,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Albatros D.II,291,300000,0.08,300000
SPCA Météore 63,3,300000,0.0,300000
Focke-Wulf GL 18,3,300000,0.0,300000
Fairchild C-123 Provider,307,300000,0.09,""
NIAI LK-1,21,300000,0.0,300000
Gotha WD.3,1,300000,0.0,300000
LFU 205,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
McDonnell Douglas MD-80,1191,48500000,57.76,[[United States dollar|US$]]41.5–48.5&nbsp;million
Ikarus Kurir,145,300000,0.04,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sikorsky Cypher,2,300000,0.0,""
Dassault Étendard II,1,300000,0.0,""
Benoist XIV,2,300000,0.0,300000
Lioré et Olivier LeO 8,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Kolb Firestar,3500,9250,0.03,"US$9250 (Firestar I, 1999 cost)<ref name=""KitplanesDec1998"">Downey, Julia: ''1999 Kit Aircraft Directory'', Kitplanes, Volume 15, Number 12, December 1998, page 53. Primedia Publications. ISSN 0891-1851</ref>"
Koolhoven F.K.56,31,300000,0.0,300000
NIAI RK-I,1,300000,0.0,300000
Kreutzer Air Coach,15,18500,0.0,"$18,500 (K-5) <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Avid Catalina,100,19283,0.0,"[[US$]]19,283 (kit, 2001)"
Kawasaki Ki-56,121,300000,0.03,""
Vertol VZ-2,1,300000,0.0,300000
LFG Roland D.XVII,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Hanriot HD.7,1,300000,0.0,300000
SNCASE SE-400,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Douglas C-132,0,300000,0.0,300000
SNCASO SO.4000,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Novaer Craft U-Xc Stardream,0,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Martin KF-1,4,300000,0.0,300000
Boeing Model 42,3,300000,0.0,300000
Thorp T-18,400,3670,0.0,approximately $3670 to build in 1971<ref>{{cite journal|magazine=Air Trails|date=Winter 1971|title=The true cost of building your own plane|author=Leo J. Kohn|page=63}}</ref>
Auster B.4,1,300000,0.0,300000
CAP-1 Planalto,20,300000,0.0,300000
Agusta A.115,1,300000,0.0,300000
Gulfstream American Hustler,1,300000,0.0,300000
Keystone LB-6,17,300000,0.0,300000
Cox-Klemin XA-1,2,300000,0.0,300000
Brochet MB.70,8,300000,0.0,300000
Xian JH-7,240,300000,0.07,""
SECAN Courlis,144,300000,0.04,300000
Micro Aviation B22 Bantam,300,24000,0.0,"[[Pound sterling|£]]24,000 (2011)"
Schütte-Lanz G.I,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Miles M.68,1,300000,0.0,300000
Beriev R-1,1,300000,0.0,300000
Fokker T.IX,1,300000,0.0,300000
RagWing RW4 Midwing Sport,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bernard SIMB AB 10,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Xian H-6,162,300000,0.04,""
Italair Pegaso,3,300000,0.0,300000
Tachikawa Ki-36,1334,300000,0.4,""
Boeing VC-25,2,325000000,0.65,US$325 million
Electravia Electro Trike,9,21500,0.0,"[[Euro|€]]21,500 (2013)"
Pilatus B-4,322,300000,0.09,300000
RagWing RW22 Tiger Moth,1,100,0.0,[[United States dollar|US$]]100 (plans 2010)<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Wedell-Williams Model 44,4,10000,0.0,"est. US$10,000 in 1931<ref>Hirsch and Schultz 2001, p. 98.</ref>"
Parnall Parasol,2,300000,0.0,300000
Meyers MAC-145,22,300000,0.0,300000
Agusta A.106,2,300000,0.0,300000
Curtiss A-12 Shrike,46,300000,0.01,""
Nikitin NV-4,1,300000,0.0,300000
Aichi E13A,1418,300000,0.42,300000
Thomas-Morse TM-24,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Macchi M.5,244,300000,0.07,300000
Gribovsky G-25,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Aero A.18,20,300000,0.0,""
Amiot 354,86,300000,0.02,300000
Parnall Prawn,1,300000,0.0,300000
Caudron C.270,700,300000,0.21,300000
Isaacs Fury,18,300000,0.0,300000
Stout Skycar,4,300000,0.0,300000
Rogožarski AZR,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Szaraz SDS-1A Daphne,15,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Aeronix Airelle,5,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Dart Totternhoe,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Curtiss Twin JN,8,300000,0.0,300000
Potez 36,300,300000,0.09,300000
Bristol Berkeley,3,300000,0.0,300000
Gribovsky G-10,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bellanca CE,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Blériot 155,2,300000,0.0,300000
Nieuport-Delage NiD-120,11,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Bristol Type 173,5,300000,0.0,""
Lioré et Olivier LeO H-13,53,300000,0.01,300000
Aichi M6A,28,300000,0.0,""
Folland Fo.108,12,300000,0.0,300000
New Standard D-29,30,300000,0.0,300000
Focke-Wulf Fw 62,4,300000,0.0,300000
Chrysler VZ-6,2,300000,0.0,300000
OKB-1 150,1,300000,0.0,300000
Curtiss C-46 Commando,3181,300000,0.95,""
Bristol Type 123,1,300000,0.0,300000
Robinson R22,4484,270000,1.21,"$270,000 "
Curtiss-Wright CW-19,30,300000,0.0,300000
Caudron R.4,249,300000,0.07,300000
Sopwith Special torpedo seaplane Type C,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Culver PQ-14 Cadet,2043,300000,0.61,""
Consolidated PB4Y-2 Privateer,739,300000,0.22,""
Sikorsky CH-37 Mojave,154,300000,0.04,""
North American F-86 Sabre,9860,219457,2.16,"US$219,457 (F-86E)<ref name=""knaack""/>"
Hispano E-30,28,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Short SB.4 Sherpa,1,300000,0.0,""
Timm Aerocraft 2AS,6,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Buhl Bull Pup,100,300000,0.03,300000
Koolhoven F.K.57,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Avro Vulcan,136,750000,0.1,"[[Pound sterling|£]]750,000 (1956)<ref>Brookes and Davey 2009, p. 9.</ref>"
LFG V 59,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Short Silver Streak,1,300000,0.0,300000
Letov Š-6,35,300000,0.01,300000
Langley Twin,2,300000,0.0,300000
PZL M-15 Belphegor,175,300000,0.05,300000
Albatros C.XIV,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Blue Yonder Merlin,308,24627,0.0,"Base price US$24,627 (2009)<ref name=""BYMerlinEZPricing"">{{cite web|url = http://www.ezflyer.com/page24BYA.html|title = Merlin EZ Price Lists|accessdate = 2009-01-25|last = Winters|first = Wayne|authorlink = |year = n.d.}}</ref>"
Breguet 14,7800,300000,2.34,""
Howard DGA-8,31,300000,0.0,300000
Lockheed AH-56 Cheyenne,10,300000,0.0,""
Pander Multipro,3,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Ellehammer triplane,1,300000,0.0,300000
Dempsey TD-3 Beta Lightning,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Sauser P6E Replica,4,285,0.0,"[[US$]]285.00 (plans only, 1998)"
Gulfstream Peregrine 600,1,300000,0.0,300000
ERCO Ercoupe,5685,2665,0.01,"US$2,665-9,295 (1941)"
Canadair CF-104 Starfighter,200,300000,0.06,""
Kaman K-MAX,38,300000,0.01,""
DFW R.II,2,300000,0.0,300000
Royal Aircraft Factory F.E.3,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Procaer Cobra,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Robinson Redwing,12,300000,0.0,300000
RagWing RW9 Motor Bipe,1,50,0.0,"US$50 (plans only, 2010)<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Fiat G.8,61,300000,0.01,300000
Buckley F-1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Robin HR100,178,300000,0.05,300000
Miles M.15,2,300000,0.0,300000
Warwick M-1 Tiny Champ,1,1200,0.0,"$1,200<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Hansa-Brandenburg W.20,3,300000,0.0,300000
Solo Wings Aquilla,40,13650,0.0,"[[US$]]13,650 (2000 price)"
Yokosuka E1Y,320,300000,0.09,300000
Mil Mi-28,126,16000000,2.01,US$15–16 million (2002)
Hillson Pennine,1,300000,0.0,300000
BRM Aero Bristell,42,125000,0.0,"[[US$]]125,000 (base price, 2011)<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Sznycer SG-VI,2,300000,0.0,""
Stits SA-2A Sky Baby,1,2500,0.0,"$2,500 in 1952 <!--Incremental or flyaway cost for military or retail price for commercial aircraft-->"
Mitsubishi B2M,206,300000,0.06,""
Lockheed Vega,132,300000,0.03,300000
Spartan 8W Zeus,4,300000,0.0,300000
AMD Zodiac,1000,18500,0.01,"[[US$]]18,500 (kit only, December 2011)<ref name=""KitplanesDec2011"" />"
Kalinin K-5,260,300000,0.07,300000
Fairey Ultra-light Helicopter,6,300000,0.0,300000
Light Miniature Aircraft LM-5,35,300000,0.01,""
Polikarpov DI-1,1,300000,0.0,300000
Antonov A-13,200,300000,0.06,300000
Saro Cloud,22,300000,0.0,300000
ANF Les Mureaux 120,2,300000,0.0,300000
Lockheed XFV,1,300000,0.0,""
Gulfstream American GA-7 Cougar,115,300000,0.03,""
Handley Page HP.28 Handcross,3,300000,0.0,300000
Lioré et Olivier LeO 20,320,300000,0.09,300000
PZL Krosno KR-03 Puchatek,30,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Albatros C.IV,1,300000,0.0,300000
Verville-Sperry R-3 Racer,3,300000,0.0,300000
McDonnell Douglas MD-11,200,300000,0.06,""
Rider R-5,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Chilton D.W.1,4,300000,0.0,300000
FFA Diamant,86,300000,0.02,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Boeing Model 1,2,300000,0.0,""
Columbia XJL,3,300000,0.0,300000
Lambach HL.I,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Farman F.1020,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
Nardi FN.315,31,300000,0.0,300000
Boeing XP-4,1,300000,0.0,300000
Maule M-5,855,300000,0.25,300000
Aydlett A-1,1,300000,0.0,<!--Incremental or flyaway cost for military or retail price for commercial aircraft-->
